Episode,Action Sequence
142,"['up', 'right', 'right', 'down', 'down', 'right', 'down', 'right', 'down', 'right', 'down', 'right', 'up', 'right', 'down', 'down', 'down', 'right', 'right', 'down', 'down']"
143,"['down', 'down', 'up', 'right', 'down', 'down', 'left', 'right', 'down', 'right', 'right', 'right', 'left', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
144,"['down', 'down', 'down', 'down', 'down', 'down', 'right', 'down', 'left', 'down', 'left', 'up', 'left', 'down', 'right', 'up', 'right', 'left', 'down', 'down', 'left', 'down', 'up', 'down', 'right', 'right', 'right', 'left', 'down', 'right', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'down']"
145,"['right', 'up', 'left', 'left', 'down', 'down', 'right', 'right', 'left', 'up', 'up', 'right', 'down', 'right', 'right', 'left', 'left', 'down', 'down', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
146,"['right', 'down', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'down', 'left', 'right', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
147,"['down', 'up', 'up', 'right', 'right', 'left', 'right', 'right', 'right', 'down', 'right', 'right', 'up', 'up', 'right', 'left', 'left', 'down', 'up', 'left', 'right', 'right', 'down', 'right', 'down', 'down', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'down']"
148,"['down', 'right', 'down', 'down', 'right', 'right', 'right', 'down', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
149,"['right', 'down', 'right', 'left', 'down', 'right', 'right', 'up', 'right', 'down', 'right', 'down', 'down', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
150,"['down', 'left', 'down', 'down', 'up', 'right', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'up', 'down', 'down', 'right', 'right', 'down', 'down']"
151,"['down', 'right', 'left', 'down', 'down', 'left', 'down', 'right', 'left', 'up', 'right', 'up', 'left', 'left', 'up', 'down', 'down', 'down', 'down', 'left', 'up', 'left', 'right', 'down', 'left', 'right', 'down', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'down', 'left', 'right', 'right', 'down', 'down']"
152,"['left', 'right', 'right', 'right', 'down', 'up', 'right', 'right', 'up', 'down', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
153,"['down', 'right', 'down', 'down', 'right', 'down', 'right', 'right', 'right', 'down', 'right', 'up', 'right', 'down', 'right', 'down', 'down', 'up', 'down', 'right', 'down', 'down']"
154,"['right', 'up', 'right', 'right', 'down', 'right', 'up', 'up', 'down', 'right', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'left', 'right', 'down', 'up', 'left', 'up', 'down', 'right', 'down', 'down']"
155,"['up', 'down', 'left', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'left', 'right', 'down', 'right', 'right', 'down', 'down']"
156,"['right', 'down', 'right', 'down', 'right', 'right', 'right', 'down', 'down', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
157,"['down', 'right', 'up', 'right', 'up', 'right', 'up', 'right', 'left', 'right', 'right', 'right', 'right', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'down']"
158,"['right', 'right', 'down', 'right', 'down', 'down', 'right', 'down', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
159,"['down', 'down', 'right', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'right', 'down', 'up', 'right', 'down', 'down', 'down', 'right', 'right', 'down']"
160,"['left', 'right', 'left', 'down', 'up', 'right', 'down', 'down', 'up', 'right', 'right', 'right', 'right', 'down', 'down', 'down', 'down', 'right', 'down', 'right', 'down', 'right', 'right', 'down', 'down']"
161,"['up', 'down', 'down', 'down', 'left', 'down', 'down', 'down', 'left', 'up', 'down', 'left', 'down', 'left', 'up', 'right', 'down', 'right', 'down', 'right', 'right', 'right', 'right', 'left', 'right', 'right', 'right', 'right', 'down']"
162,"['right', 'right', 'right', 'up', 'right', 'down', 'right', 'down', 'down', 'down', 'right', 'right', 'down', 'down', 'down', 'right', 'right', 'down', 'down']"
163,"['down', 'left', 'right', 'right', 'down', 'down', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'right', 'up', 'down', 'down', 'right', 'down', 'left', 'right', 'down']"
164,"['right', 'up', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'up', 'down', 'down', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
165,"['down', 'up', 'right', 'down', 'down', 'right', 'down', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
166,"['left', 'down', 'down', 'left', 'down', 'right', 'left', 'down', 'down', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'up', 'down', 'down', 'down', 'right', 'right', 'left', 'right', 'down', 'down']"
167,"['left', 'right', 'right', 'down', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'up', 'right', 'right', 'down', 'left', 'down', 'down', 'down', 'down', 'down', 'down', 'up', 'down', 'right', 'right', 'down', 'down']"
168,"['down', 'down', 'down', 'up', 'down', 'down', 'right', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'left', 'right', 'down', 'down']"
169,"['right', 'right', 'down', 'up', 'right', 'left', 'right', 'right', 'right', 'down', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
170,"['down', 'right', 'left', 'down', 'right', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'left', 'right', 'right', 'right', 'down', 'down']"
171,"['up', 'right', 'down', 'right', 'left', 'down', 'right', 'right', 'right', 'up', 'right', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
172,"['down', 'down', 'left', 'down', 'right', 'right', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
173,"['right', 'right', 'down', 'right', 'right', 'right', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
174,"['down', 'left', 'right', 'right', 'down', 'down', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'left', 'right', 'right', 'down', 'down']"
175,"['right', 'up', 'right', 'right', 'up', 'down', 'up', 'left', 'right', 'right', 'down', 'right', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'right', 'down']"
176,"['down', 'down', 'up', 'down', 'down', 'left', 'down', 'left', 'down', 'left', 'down', 'down', 'right', 'left', 'left', 'down', 'left', 'right', 'right', 'down', 'left', 'up', 'right', 'left', 'down', 'left', 'left', 'down', 'up', 'up', 'right', 'up', 'left', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down']"
177,"['right', 'down', 'up', 'right', 'left', 'left', 'right', 'down', 'up', 'right', 'down', 'right', 'left', 'down', 'down', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'up', 'down', 'down', 'right', 'right', 'down', 'down']"
178,"['down', 'right', 'down', 'right', 'down', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'right', 'down', 'right', 'down', 'down']"
179,"['down', 'down', 'right', 'left', 'down', 'right', 'down', 'right', 'right', 'right', 'left', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
180,"['right', 'up', 'right', 'right', 'up', 'right', 'up', 'right', 'down', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
181,"['right', 'down', 'right', 'right', 'right', 'right', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
182,"['up', 'down', 'right', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'left', 'right', 'down', 'right', 'right', 'down', 'down']"
183,"['down', 'down', 'down', 'down', 'up', 'down', 'right', 'right', 'right', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'right', 'right', 'down', 'down']"
184,"['right', 'right', 'up', 'right', 'down', 'down', 'right', 'up', 'right', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
185,"['left', 'down', 'left', 'up', 'right', 'down', 'right', 'down', 'down', 'down', 'right', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'right', 'right', 'down', 'down']"
186,"['down', 'down', 'right', 'down', 'down', 'up', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'left', 'right', 'down', 'up', 'down', 'down']"
187,"['right', 'down', 'down', 'down', 'down', 'up', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'right', 'down', 'down', 'right', 'down', 'down']"
188,"['down', 'right', 'left', 'down', 'left', 'down', 'left', 'right', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
189,"['up', 'right', 'right', 'down', 'right', 'right', 'right', 'down', 'down', 'right', 'down', 'right', 'left', 'right', 'down', 'down', 'down', 'right', 'right', 'left', 'right', 'down', 'down']"
190,"['down', 'down', 'right', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'left', 'right', 'right', 'right', 'down', 'down']"
191,"['right', 'right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'up', 'left', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
192,"['down', 'right', 'right', 'right', 'right', 'right', 'down', 'up', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
193,"['right', 'right', 'right', 'right', 'down', 'right', 'down', 'down', 'left', 'down', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
194,"['down', 'down', 'down', 'right', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
195,"['left', 'right', 'up', 'right', 'right', 'right', 'down', 'right', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
196,"['down', 'left', 'down', 'down', 'right', 'down', 'right', 'right', 'right', 'up', 'left', 'right', 'down', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'left', 'right', 'down', 'down']"
197,"['right', 'down', 'down', 'down', 'right', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'left', 'right', 'down', 'right', 'right', 'down', 'down']"
198,"['down', 'right', 'down', 'down', 'down', 'right', 'right', 'right', 'left', 'right', 'right', 'down', 'right', 'right', 'down', 'up', 'down', 'down', 'right', 'right', 'down', 'down']"
199,"['right', 'left', 'down', 'down', 'up', 'down', 'down', 'right', 'down', 'right', 'right', 'right', 'right', 'down', 'down', 'left', 'right', 'right', 'right', 'down', 'left', 'right', 'right', 'right', 'down', 'down']"
200,"['right', 'right', 'right', 'right', 'down', 'right', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
201,"['up', 'down', 'right', 'right', 'down', 'down', 'up', 'down', 'down', 'left', 'right', 'right', 'right', 'down', 'right', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
202,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'left', 'right', 'right', 'right', 'down', 'down', 'left', 'right', 'right', 'right', 'down', 'down']"
203,"['down', 'up', 'right', 'right', 'up', 'right', 'right', 'down', 'right', 'down', 'down', 'down', 'down', 'up', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
204,"['down', 'down', 'down', 'right', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
205,"['right', 'right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'up', 'down', 'down', 'down', 'right', 'right', 'down', 'down']"
206,"['left', 'right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'right', 'right', 'down', 'down']"
207,"['down', 'right', 'down', 'down', 'down', 'left', 'right', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'down', 'right', 'down']"
208,"['right', 'right', 'up', 'right', 'right', 'down', 'right', 'up', 'down', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'down', 'down', 'right', 'right', 'down']"
209,"['down', 'right', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'left', 'right', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
210,"['right', 'up', 'right', 'right', 'right', 'down', 'right', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'down', 'left', 'right', 'right', 'right', 'down', 'down']"
211,"['down', 'down', 'down', 'right', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
212,"['down', 'down', 'down', 'right', 'up', 'up', 'down', 'down', 'down', 'right', 'up', 'down', 'right', 'right', 'right', 'up', 'right', 'down', 'right', 'down', 'down', 'down', 'right', 'right', 'down', 'down']"
213,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'up', 'down', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
214,"['down', 'left', 'down', 'down', 'down', 'right', 'up', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'left', 'right', 'right', 'right', 'down', 'up', 'down', 'down', 'right', 'right', 'down', 'down']"
215,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'up', 'down', 'down', 'down', 'right', 'right', 'down', 'down']"
216,"['up', 'down', 'down', 'down', 'right', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'left', 'left', 'right', 'right', 'down', 'down']"
217,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'up', 'left', 'right', 'down', 'right', 'right', 'down', 'down']"
218,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'left', 'right', 'down']"
219,"['right', 'down', 'up', 'right', 'right', 'right', 'down', 'right', 'down', 'down', 'down', 'left', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
220,"['right', 'down', 'down', 'up', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
221,"['right', 'down', 'down', 'down', 'right', 'down', 'left', 'right', 'right', 'right', 'right', 'down', 'up', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
222,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'down', 'right', 'down', 'right', 'right', 'down', 'down']"
223,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
224,"['right', 'down', 'down', 'left', 'down', 'right', 'down', 'right', 'right', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'right', 'left', 'right', 'right', 'down', 'down']"
225,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'right', 'right', 'right', 'right', 'left', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
226,"['right', 'down', 'down', 'up', 'left', 'down', 'up', 'down', 'down', 'right', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'up', 'right', 'down', 'down', 'down', 'right', 'right', 'right', 'down', 'down']"
227,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
228,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
229,"['right', 'right', 'right', 'right', 'down', 'right', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'up', 'right', 'down', 'right', 'down', 'down', 'right', 'down']"
